fault_node,node,ua,ua_angle,ub,ub_angle,uc,uc_angle,ia,ia_angle,ib,ib_angle,ic,ic_angle
29,5,6148.9328,-0.1404,6843.1683,-2.1029,6633.8521,2.1216,28.3426,-0.6649,31.6887,2.2553,9.402,-0.7054
29,6,6161.9081,-0.1367,6832.6718,-2.1033,6641.3283,2.1204,11.4847,-0.6821,16.2749,2.1119,12.0767,-1.0465
29,7,6178.0422,-0.1306,6831.8154,-2.1032,6641.1569,2.1202,11.0537,-0.7082,12.3962,1.9602,8.5118,-1.3082
29,8,6148.1903,-0.1366,6846.3885,-2.1034,6635.4397,2.1222,9.2961,2.6605,20.7286,-1.2909,19.3627,1.7473
29,9,6151.4989,-0.134,6842.9121,-2.1037,6638.8582,2.1219,3.7618,1.7877,1.5227,-1.3272,2.0765,-1.4019
29,10,6157.4841,-0.1319,6838.7401,-2.1035,6639.8506,2.1213,0.6208,2.8615,3.1702,1.7316,2.1218,-1.335
29,11,6165.2942,-0.1299,6836.9696,-2.1032,6638.7806,2.1209,4.2158,-2.9649,3.5397,1.9908,1.9564,1.6278
29,12,6148.4689,-0.1336,6836.1714,-2.1038,6642.6595,2.1211,3.0141,2.5324,2.6797,-1.3606,3.0764,1.6672
29,13,6129.6949,-0.1381,6832.303,-2.1048,6650.7998,2.1211,1.959,-3.0726,12.2409,1.7375,6.8859,-1.3136
29,14,6115.0083,-0.1434,6839.6237,-2.1055,6651.4227,2.1224,16.5021,-0.9528,18.3719,1.8356,9.4849,-1.5252
29,15,6049.4712,-0.1592,6865.8317,-2.108,6654.413,2.127,13.4944,1.761,23.0933,-1.318,5.8014,1.8513
29,16,5986.0056,-0.1748,6864.5668,-2.11,6666.9594,2.1278,3.1148,0.3654,6.7842,1.9074,9.4308,-1.2904
29,17,5957.9745,-0.1825,6868.5339,-2.1101,6666.2296,2.1284,9.2231,-2.9391,4.3929,-1.1449,18.111,1.7091
29,18,6369.7841,-0.0833,6801.6191,-2.1021,6648.5864,2.1156,9.1813,1.187,20.2232,-1.2857,4.4319,1.6045
29,19,6308.5524,-0.0983,6804.2405,-2.1002,6636.3524,2.1151,16.8347,-1.7291,17.8544,1.8279,10.6323,1.9778
29,20,6218.5122,-0.1191,6830.2816,-2.1022,6635.8981,2.1195,6.1155,1.6267,6.0446,-1.655,2.9366,1.5604
29,21,6192.9958,-0.1245,6839.8103,-2.1028,6635.0928,2.1211,8.6192,1.9079,16.5434,-1.1218,4.8884,2.039
29,22,6208.501,-0.1205,6887.2519,-2.1062,6633.8086,2.1291,46.7791,1.5366,125.6586,-1.2521,36.4634,1.9021
29,23,6132.7277,-0.1442,6856.4297,-2.1058,6645.2218,2.1247,80.1024,-0.6103,72.9236,2.1781,24.951,-0.9724
29,24,6028.851,-0.1651,6885.5022,-2.1064,6635.8714,2.1289,82.6113,2.5771,13.5352,0.1674,12.3936,-1.5193
29,25,6113.4968,-0.1482,6860.6507,-2.1025,6623.1106,2.1237,58.5264,2.5769,38.8512,-0.8305,32.0558,2.1437
29,26,6058.7462,-0.1717,6871.119,-2.1041,6628.3241,2.1259,19.3254,-1.2047,12.3685,1.8244,2.8998,1.8781
29,27,6021.6315,-0.1836,6883.331,-2.1057,6632.4859,2.1283,27.5344,-0.2569,25.8182,2.3449,31.3391,-1.1195
29,28,5946.3238,-0.2052,6925.7907,-2.1051,6609.2167,2.1337,80.8869,-1.1842,60.1548,-1.0934,133.1926,2.0161
29,29,5788.9736,-0.2361,6940.2427,-2.1152,6665.3028,2.1404,294.4175,2.0028,66.9042,-1.1489,68.7288,-1.1298
29,30,5835.7514,-0.2217,6903.9953,-2.1146,6677.66,2.1352,13.1647,-1.0376,10.9634,2.0933,3.5219,1.801
29,31,5863.0757,-0.2116,6883.2867,-2.1149,6689.0502,2.1326,11.5161,-0.6389,21.7405,2.051,17.0902,-1.1721
29,32,5897.8116,-0.1985,6870.85,-2.1143,6690.8147,2.1307,6.6195,1.201,11.2967,1.7957,18.8654,-1.4372
5,0,6667.1078,-0.0006,6668.3956,-2.0944,6668.3956,2.0944,241.9338,-1.1742,42.0205,1.9674,11.2947,-1.1742
5,1,6383.2976,-0.0673,6717.6894,-2.0963,6655.1459,2.1018,8.3269,-1.7918,57.5411,1.9362,20.3354,-1.1929
5,2,6226.2014,-0.1116,6783.2054,-2.0976,6630.6246,2.111,36.5589,1.8871,24.4349,-1.2196,9.3877,-1.0555
5,3,6142.5347,-0.1488,6817.2122,-2.094,6592.7343,2.1137,15.5958,-2.7339,43.8097,1.6559,9.2645,2.647
5,4,6101.396,-0.1707,6856.1505,-2.0946,6577.9915,2.1192,75.5768,-0.3646,65.2705,-1.4139,31.6496,1.8576
5,5,5997.1313,-0.1905,6863.8639,-2.0958,6581.0846,2.1208,273.6436,2.1882,85.2824,-1.0232,32.5443,2.0846
5,6,6077.5226,-0.1656,6822.1344,-2.0963,6604.3828,2.1155,9.6366,-2.0065,4.5223,0.8454,18.1527,2.3656
5,7,6139.8884,-0.1458,6788.691,-2.099,6636.6371,2.1125,52.5989,-0.6216,62.4143,2.1113,54.8985,-1.0006
5,8,6143.8837,-0.1427,6792.8017,-2.0988,6633.1402,2.1129,0.9631,-1.1898,1.7482,1.6266,1.6622,-1.5157
5,9,6147.3972,-0.1403,6796.0359,-2.0987,6631.2035,2.1133,4.4002,2.2439,2.959,-1.3904,2.8151,1.8585
5,10,6153.6734,-0.1381,6796.2607,-2.0989,6631.9425,2.1134,4.0688,-0.8115,0.1022,-0.4816,1.3347,-1.2033
5,11,6157.1955,-0.1355,6796.4393,-2.0988,6631.5501,2.1134,3.9601,1.8752,4.4099,1.8271,6.2524,-1.3109
5,12,6153.4444,-0.1376,6797.4992,-2.0986,6629.6588,2.1134,0.86,-0.3468,0.829,-1.3294,0.5184,-0.4969
5,13,6149.2942,-0.1393,6797.6583,-2.0982,6627.4524,2.1132,1.2303,2.9766,0.8905,-1.3663,3.0565,1.9296
5,14,6144.1949,-0.1417,6796.5698,-2.0984,6628.8336,2.1132,0.9707,0.4152,1.7353,2.4594,1.9382,-0.6876
5,15,6141.8266,-0.1423,6799.7205,-2.098,6625.3291,2.1134,3.1782,-1.3899,0.946,1.2283,2.4202,2.1598
5,16,6134.6299,-0.1432,6805.3035,-2.098,6622.7871,2.1142,1.6231,1.3607,0.8267,-2.8618,1.4245,-0.8217
5,17,6129.4764,-0.144,6810.5022,-2.0978,6619.0471,2.1148,1.1351,-2.4839,1.3521,0.9398,0.8403,-2.4381
5,18,6339.6612,-0.0788,6733.9157,-2.0971,6651.7181,2.1043,35.8746,2.1997,18.4404,-1.0731,9.0662,1.8824
5,19,6273.8182,-0.1054,6752.3,-2.099,6653.6992,2.1076,76.2827,-0.5715,54.8625,2.3487,36.486,-0.9513
5,20,6179.5524,-0.1265,6804.675,-2.0987,6627.2811,2.1144,87.3911,2.3873,84.9873,-1.0019,41.6458,2.1438
5,21,6168.4827,-0.1317,6800.0387,-2.0983,6626.6483,2.1136,2.9967,-1.6059,0.3555,-2.7024,5.4299,1.8262
5,22,6205.4191,-0.116,6787.7709,-2.098,6631.1984,2.1118,21.0502,-0.0404,16.1316,2.531,15.2735,-0.8384
5,23,6166.1507,-0.1228,6805.3104,-2.0978,6621.0907,2.114,39.653,2.6015,14.194,-0.1933,7.8184,-2.6939
5,24,6143.7265,-0.1361,6822.6483,-2.0965,6605.4118,2.1157,7.8569,-0.9771,3.5593,-1.7676,4.9982,1.5616
5,25,6014.2546,-0.1861,6853.8554,-2.0956,6584.7393,2.1194,27.6686,-0.9031,21.8039,2.1206,4.1795,-0.6987
5,26,6042.3965,-0.1729,6844.7796,-2.0963,6593.1847,2.1185,1.3073,2.7611,14.288,1.8224,9.1352,-1.3299
5,27,6074.7699,-0.1618,6854.0618,-2.0965,6590.1924,2.1199,9.0606,1.5448,21.9941,-1.3526,5.9126,1.7941
5,28,6110.0164,-0.1494,6837.6803,-2.0959,6594.2008,2.1174,2.9654,-2.7294,1.2741,-0.0593,7.5018,1.8888
5,29,6117.0945,-0.1484,6832.7371,-2.096,6597.3105,2.1168,2.1036,-1.8522,1.2844,-0.2839,2.5831,2.2441
5,30,6119.6134,-0.1477,6829.3662,-2.0963,6601.0628,2.1165,0.7858,-0.315,1.2694,-2.1576,1.5194,1.0535
5,31,6123.4741,-0.1461,6822.0849,-2.0972,6609.388,2.116,1.1428,2.8343,6.2029,-0.8157,4.7748,2.4458
5,32,6125.8313,-0.1447,6814.4649,-2.0977,6616.3726,2.1152,2.1435,1.4555,5.3823,2.3463,6.1617,-0.9025
24,0,6666.9881,-0.0006,6668.3956,-2.0944,6668.3956,2.0944,194.9119,-1.3822,48.6568,-1.3822,92.048,1.7594
24,1,6408.0505,-0.0582,6603.7558,-2.1101,6790.68,2.0937,15.7359,-0.753,18.8115,1.6608,7.3474,-1.9564
24,2,6185.1562,-0.1055,6559.4316,-2.123,6886.6539,2.094,55.908,-0.7235,139.4017,1.905,103.764,-1.3347
24,3,6178.4515,-0.1147,6583.8463,-2.12,6857.7643,2.0957,14.0235,-1.3938,23.1827,-1.358,35.2866,1.7781
24,4,6145.5318,-0.1246,6596.8486,-2.1204,6853.6892,2.0976,6.0027,1.9677,1.3473,-0.9443,1.661,-1.5805
24,5,6122.9863,-0.1341,6607.212,-2.1202,6847.7735,2.0988,23.0708,-0.9187,57.9251,2.0007,38.9908,-1.1553
24,6,6169.451,-0.1229,6618.4215,-2.1173,6825.8777,2.099,5.4855,-2.7841,4.493,-1.3388,13.3093,1.9047
24,7,6199.9338,-0.1151,6621.7153,-2.1172,6823.632,2.0993,15.6334,-0.5175,5.9751,1.554,14.6655,-1.4531
24,8,6191.7421,-0.1179,6627.0458,-2.1172,6820.6405,2.1,3.5493,1.8122,4.7533,1.7915,7.02,-1.3542
24,9,6196.251,-0.1161,6627.758,-2.117,6819.2191,2.1,0.1627,0.9658,0.3227,1.7373,0.6814,-1.401
24,10,6200.5776,-0.1146,6628.7464,-2.1167,6817.209,2.1,2.7126,2.1304,1.2209,-1.3208,0.2743,0.0021
24,11,6206.4391,-0.1132,6628.5483,-2.1164,6815.4474,2.0998,4.2065,-0.9523,1.6587,1.8599,0.8421,-1.7674
24,12,6197.2393,-0.1171,6630.6593,-2.1164,6814.7736,2.1001,1.5646,2.0768,1.9016,1.7101,1.9248,-1.3921
24,13,6191.2229,-0.1205,6634.0035,-2.1163,6812.5506,2.1005,4.6506,-1.0295,0.9696,-1.811,2.4713,1.7639
24,14,6182.3226,-0.1232,6636.3289,-2.1165,6812.4991,2.1009,6.6612,1.9944,14.8481,-1.3413,9.3752,1.7745
24,15,6160.0797,-0.1339,6634.706,-2.1164,6812.3195,2.1006,2.3932,-1.0661,2.9596,1.8006,1.632,-1.3228
24,16,6137.7451,-0.1437,6636.9641,-2.1162,6810.134,2.1008,22.8204,-0.5928,14.4388,2.2783,9.0483,-0.8358
24,17,6109.1162,-0.1501,6649.0441,-2.1158,6802.1493,2.1022,22.5632,2.6878,11.0828,-0.6363,12.625,2.1415
24,18,6375.695,-0.0669,6603.653,-2.1121,6802.6461,2.0946,12.5795,1.499,4.0339,1.8256,21.4281,-1.3832
24,19,6312.4521,-0.091,6608.9492,-2.1126,6802.6858,2.0955,53.0392,-0.7927,13.0499,2.1892,11.0297,2.1086
24,20,6226.7314,-0.1053,6623.9147,-2.1155,6812.5902,2.0988,52.3866,2.4474,12.0388,-0.8922,5.7882,0.9936
24,21,6217.4008,-0.1084,6628.0691,-2.116,6813.3013,2.0996,5.9611,1.7677,7.222,-1.3828,0.906,1.7465
24,22,6116.2576,-0.1207,6587.7264,-2.1252,6886.239,2.0986,82.3048,2.0946,16.8,-0.8536,39.9802,-1.2336
24,23,5998.5878,-0.1708,6655.1524,-2.123,6841.6389,2.1063,35.8284,1.9494,60.5535,-1.2308,32.3309,1.9155
24,24,5896.4832,-0.2248,6657.4173,-2.1211,6829.2915,2.1057,145.625,1.9102,2.3567,-1.2385,3.1461,-1.1042
24,25,6096.92,-0.1427,6627.9327,-2.1202,6837.8316,2.1015,33.3765,2.1427,19.5434,-0.8768,4.0712,-2.7486
24,26,6071.6735,-0.1573,6652.7838,-2.1191,6820.1548,2.1042,6.9748,-0.162,25.1732,-1.4047,12.5016,1.6328
24,27,6027.1643,-0.1764,6667.4443,-2.1176,6803.9019,2.1054,17.2242,2.26,25.1322,-1.2525,24.0438,1.9056
24,28,6000.232,-0.1914,6656.3586,-2.1181,6812.3487,2.1042,31.5027,-1.0523,6.3657,1.7449,10.2033,1.9983
24,29,6011.8489,-0.1846,6652.1896,-2.1186,6817.4105,2.1039,1.6671,-0.8973,13.87,1.825,11.4875,-1.308
24,30,6026.9555,-0.1774,6661.4418,-2.1185,6812.0725,2.105,29.6535,2.2915,24.1478,-1.1159,6.84,1.9059
24,31,6052.2906,-0.1722,6651.8238,-2.1179,6813.3144,2.1035,25.1446,-0.7565,19.7879,2.0758,7.3742,-1.2401
24,32,6080.6233,-0.1619,6657.6803,-2.117,6805.2463,2.1039,2.4363,0.9157,10.1146,-1.388,3.1691,1.8758
24,0,6666.9559,-0.0006,6668.3956,-2.0944,6668.3956,2.0944,228.224,-1.2105,69.3941,1.9311,49.6593,-1.2105
24,1,6396.952,-0.0749,6750.4934,-2.0913,6609.6454,2.1036,106.5896,2.1397,64.5313,-1.1945,48.0148,1.9525
24,2,6308.9404,-0.1245,6756.0052,-2.09,6599.3651,2.1036,99.67,-1.0249,138.8527,1.9442,73.4609,-1.1793
24,3,6274.356,-0.1331,6784.7326,-2.0902,6586.292,2.1075,19.7943,-0.5449,12.8199,2.7303,3.7749,1.1994
24,4,6232.0063,-0.1407,6816.9393,-2.0913,6576.7511,2.1123,24.2407,2.5194,12.9069,1.0388,19.352,-1.3581
24,5,6210.7903,-0.1486,6846.5986,-2.0906,6558.3033,2.1159,15.366,-0.8959,47.5008,-1.2723,44.4261,1.9062
24,6,6224.9945,-0.1392,6831.1483,-2.0909,6567.4245,2.114,5.506,1.9983,11.5513,1.7265,11.5288,-1.3772
24,7,6250.5198,-0.1306,6827.8771,-2.0898,6562.7077,2.113,1.9902,-1.8222,1.702,-1.1788,5.5553,1.842
24,8,6241.6511,-0.1333,6832.6298,-2.09,6561.8027,2.1138,2.3769,-2.8645,0.9466,0.4482,3.9599,1.688
24,9,6246.6649,-0.1316,6832.0577,-2.0899,6561.4243,2.1137,2.1025,2.8659,2.16,-0.9233,3.0847,2.111
24,10,6250.4511,-0.1304,6830.4068,-2.0901,6563.1158,2.1135,3.8229,-0.6748,3.019,2.0904,3.4082,-1.0894
24,11,6253.8774,-0.1285,6830.8731,-2.09,6562.221,2.1135,14.8864,2.5557,10.1779,-0.8378,5.424,2.0694
24,12,6240.9764,-0.1319,6834.7451,-2.0906,6563.8125,2.1143,2.9114,2.2851,1.5124,-1.1255,1.344,1.5305
24,13,6232.8022,-0.1347,6836.4099,-2.0912,6566.6273,2.1149,2.2314,1.5731,0.1634,2.1796,2.8576,-1.4536
24,14,6226.5319,-0.138,6838.4143,-2.0913,6566.2286,2.1152,5.5405,1.1329,3.4534,2.3378,13.6908,-1.2898
24,15,6209.0397,-0.148,6850.946,-2.0899,6552.0721,2.1162,6.9834,-1.7601,8.3257,1.5223,6.1911,2.0423
24,16,6186.6897,-0.1576,6870.9386,-2.0907,6546.932,2.1192,6.7529,1.7029,12.6898,-1.4188,3.9402,1.7258
24,17,6173.1237,-0.1647,6875.9062,-2.091,6546.3851,2.12,11.2975,-1.0331,4.2244,2.1044,1.3362,1.8488
24,18,6373.2856,-0.0817,6750.1304,-2.0922,6615.0643,2.104,2.3693,-0.7863,19.5778,1.8409,16.7483,-1.3156
24,19,6316.1845,-0.1019,6777.6754,-2.0925,6603.1828,2.1077,6.1278,0.8561,23.9546,2.0944,31.2577,-1.122
24,20,6282.4492,-0.1189,6817.2055,-2.0896,6566.6846,2.1115,8.0454,2.595,31.9922,-1.103,35.207,2.0033
24,21,6274.1322,-0.1247,6820.9504,-2.0896,6565.0575,2.112,20.4002,-0.7532,10.1899,2.3714,2.5954,-0.6595
24,22,6255.9715,-0.1459,6796.592,-2.0892,6574.2813,2.1086,78.6776,-0.8482,14.2525,-2.569,52.8875,1.889
24,23,6094.4317,-0.1852,6876.1762,-2.0937,6563.0447,2.1215,96.7461,2.2958,24.1318,0.9296,37.5033,-1.3419
24,24,6012.3125,-0.2258,6953.9401,-2.0942,6529.148,2.1322,163.0108,1.8417,114.3752,-1.2611,40.0619,1.9174
24,25,6183.0827,-0.1542,6854.2322,-2.0915,6560.2135,2.1174,12.1709,3.0464,29.4896,1.6822,14.6971,-1.2968
24,26,6143.6748,-0.1667,6885.3213,-2.0929,6553.3222,2.1223,20.0915,1.5916,4.7015,-2.7098,22.8043,-1.2053
24,27,6104.3455,-0.1864,6930.8593,-2.091,6520.5047,2.1275,6.3321,-1.9277,18.3308,-1.1157,27.2522,1.9099
24,28,6056.0237,-0.2043,6960.9177,-2.0923,6514.1931,2.1322,18.3566,1.9378,34.0482,-1.3517,18.41,1.7541
24,29,6065.8671,-0.1981,6960.5034,-2.0923,6514.3032,2.1321,13.7188,1.9954,23.0176,-1.2286,9.3291,1.9123
24,30,6087.9226,-0.1892,6938.4172,-2.092,6523.201,2.129,15.2648,2.9171,15.3182,-0.2259,11.6722,2.6096
24,31,6112.1305,-0.1821,6914.1476,-2.0925,6537.2946,2.1259,6.8322,0.7356,6.9507,-2.8771,8.183,-0.5443
24,32,6141.1567,-0.1739,6887.7332,-2.0921,6547.5195,2.1222,12.5294,-0.6848,23.2079,2.1709,13.0868,-1.0521
9,0,6666.9522,-0.0006,6668.3956,-2.0944,6668.3956,2.0944,253.807,-1.3562,12.5737,1.7854,75.3415,1.7854
9,1,6478.1691,-0.0368,6677.748,-2.1048,6724.435,2.1007,80.3202,1.7171,14.3264,2.2005,86.7866,-1.2713
9,2,6404.0802,-0.061,6666.2764,-2.1085,6751.332,2.101,4.3202,0.0425,6.5168,-1.2562,2.2565,-2.1555
9,3,6356.2592,-0.0754,6658.4338,-2.1107,6767.7098,2.101,23.6678,-0.8352,16.4742,1.8248,12.3855,-1.4792
9,4,6287.9032,-0.0908,6669.125,-2.1119,6769.7774,2.103,7.5099,1.9661,13.7709,-1.2288,7.0132,1.9059
9,5,6210.4838,-0.1082,6663.4704,-2.1136,6782.3275,2.103,6.8569,2.4989,11.3627,-1.2776,11.833,1.8005
9,6,6122.441,-0.127,6654.107,-2.1176,6810.5064,2.1037,7.6443,0.0811,34.9225,1.9385,37.138,-1.2438
9,7,6067.11,-0.1437,6678.0348,-2.1171,6796.1587,2.1066,55.2361,2.1637,14.4328,1.1693,7.7167,-2.1274
9,8,6009.674,-0.1925,6721.9759,-2.1159,6768.7317,2.1117,127.4852,-1.0527,68.4332,2.106,8.1112,1.138
9,9,5867.3186,-0.2353,6800.6729,-2.1202,6758.3094,2.124,202.8046,1.9471,126.5812,-1.2097,38.7679,1.8657
9,10,5900.4805,-0.2036,6765.9772,-2.1225,6787.6746,2.1205,56.4,2.0852,20.3254,1.721,42.7198,-1.2572
9,11,5995.4683,-0.1803,6753.8903,-2.1184,6769.0456,2.1171,9.4863,0.6196,75.3834,-1.273,51.9332,1.9401
9,12,6005.1093,-0.1794,6743.5131,-2.1174,6767.7445,2.1153,5.7886,-1.7242,7.613,1.5321,1.5502,-0.8655
9,13,6012.5487,-0.1792,6736.7696,-2.1165,6765.0385,2.1139,5.2376,-0.8795,2.5936,-3.1394,4.9233,1.9
9,14,6019.0088,-0.1784,6725.6526,-2.116,6767.2715,2.1122,28.9887,2.3138,2.4544,0.0842,0.6838,2.4317
9,15,6048.9934,-0.1711,6721.2755,-2.1158,6768.1036,2.1116,21.2854,-0.7134,2.2023,-2.2562,2.7594,1.6986
9,16,6071.6258,-0.1582,6713.4916,-2.1159,6772.4748,2.1106,5.7104,1.7626,6.8907,-1.3467,0.3096,1.6462
9,17,6095.5655,-0.1469,6700.5755,-2.1155,6776.342,2.1088,8.9923,1.6269,1.5705,-1.8048,9.35,-1.3606
9,18,6415.4317,-0.058,6699.1713,-2.103,6703.2762,2.1026,54.132,-1.2199,32.1481,-1.2313,87.5708,1.913
9,19,6253.039,-0.0849,6703.5221,-2.1122,6755.3174,2.1076,62.1787,2.0434,14.2833,-1.2833,25.3683,-1.1436
9,20,6111.0714,-0.1274,6689.2875,-2.1174,6792.9174,2.1082,18.9941,1.8737,17.7912,1.7596,24.8039,-1.3147
9,21,6040.824,-0.16,6710.1152,-2.1189,6792.1128,2.1116,23.0453,-0.9467,55.4924,1.9428,36.6131,-1.2317
9,22,6384.958,-0.0674,6659.0927,-2.109,6757.575,2.1003,15.142,-0.9082,1.9572,0.9875,3.263,2.3889
9,23,6339.4337,-0.0765,6649.2404,-2.1104,6770.4627,2.0997,5.0249,-1.0686,5.209,1.9379,0.2994,-1.739
9,24,6292.0015,-0.0855,6645.4162,-2.1121,6782.1825,2.1,7.1959,2.6095,7.5083,1.9075,4.6921,-1.0244
9,25,6215.5725,-0.1073,6660.3349,-2.1133,6782.4828,2.1025,8.2764,-1.2359,1.71,1.9391,6.456,1.8882
9,26,6221.0416,-0.1046,6653.7354,-2.1139,6789.0388,2.1019,0.5437,1.5707,4.1458,1.9071,4.3969,-1.2374
9,27,6229.8022,-0.1017,6649.8382,-2.1142,6792.5204,2.1016,0.5069,0.1271,3.1131,1.8531,3.4608,-1.3027
9,28,6239.0506,-0.0995,6650.3286,-2.114,6791.0662,2.1015,7.0767,1.4069,0.5348,-2.8242,11.3452,-1.2209
9,29,6206.8111,-0.1106,6655.0035,-2.1133,6784.8486,2.1018,6.4368,2.2152,0.2851,0.1484,1.7313,-1.4477
9,30,6191.3585,-0.1177,6657.8248,-2.1127,6779.8722,2.1019,18.6484,-1.2514,16.0995,1.8989,4.9802,1.9147
9,31,6161.0642,-0.1265,6672.7587,-2.1136,6778.2524,2.1043,5.0999,0.9741,4.8309,-1.5967,4.0626,-1.0752
9,32,6123.2129,-0.1377,6688.3984,-2.1138,6772.0564,2.1064,9.7702,3.0391,3.8731,0.1292,11.4246,1.8947
11,0,6666.8722,-0.0006,6668.3956,-2.0944,6668.3956,2.0944,216.4796,-1.4093,9.8568,-1.4093,77.2017,1.7323
11,1,6360.2531,-0.0695,6654.4346,-2.112,6777.7431,2.1011,52.0055,1.6722,20.3267,1.7647,59.7082,-1.4135
11,2,6271.2006,-0.0981,6677.8505,-2.115,6784.1694,2.1056,16.6436,1.4143,11.918,-1.5819,12.4946,-1.1389
11,3,6225.4888,-0.1159,6674.0808,-2.1164,6794.1698,2.1057,15.6942,-0.9121,5.8419,1.8339,2.3882,-1.7135
11,4,6178.0462,-0.1288,6677.3279,-2.1175,6799.0923,2.1067,7.1073,2.6178,5.9503,1.7327,0.5428,0.2867
11,5,6126.3005,-0.1465,6688.6631,-2.1194,6805.1269,2.109,5.2525,0.43,15.0874,-1.3047,3.1945,2.1409
11,6,6064.7762,-0.1656,6680.7184,-2.121,6818.2051,2.1087,3.26,-2.8929,17.4044,1.8587,6.2175,-1.1954
11,7,6019.392,-0.1829,6692.2383,-2.1225,6821.6885,2.1109,2.6758,-0.7545,19.3446,1.8817,15.3698,-1.2751
11,8,5977.6882,-0.205,6719.2478,-2.1226,6809.814,2.1144,25.6738,1.963,23.0092,-1.2421,9.4599,1.9051
11,9,5959.3336,-0.2191,6720.2675,-2.1229,6811.2839,2.1147,26.0569,-1.0782,8.9533,1.9379,2.081,2.0638
11,10,5925.3562,-0.2322,6727.2983,-2.1239,6814.001,2.1161,35.1344,2.0143,2.4426,0.3061,6.3061,-1.3156
11,11,5910.5825,-0.2523,6737.526,-2.1243,6811.6828,2.1176,107.8427,1.7425,150.3253,-1.3936,77.8479,1.7511
11,12,5943.0242,-0.2383,6733.2256,-2.1213,6795.326,2.1157,9.5638,-1.4712,12.3348,-1.3361,21.9443,1.7661
11,13,5958.0403,-0.2265,6720.6544,-2.1213,6801.1059,2.114,4.6667,-1.5815,24.5762,1.818,8.3842,-1.3403
11,14,5976.6667,-0.2124,6731.2872,-2.1219,6799.8948,2.1157,16.2564,1.875,59.9936,-1.2843,30.1957,1.8487
11,15,5993.3863,-0.2039,6707.4324,-2.1221,6812.2523,2.1127,2.3028,-0.2068,17.903,1.9711,15.3748,-1.237
11,16,6021.4335,-0.192,6682.9797,-2.1213,6819.0288,2.1091,1.9332,2.3278,5.7163,1.6957,3.8789,-1.363
11,17,6039.781,-0.1853,6671.2156,-2.1207,6820.9245,2.1073,14.3204,-1.2178,20.9142,1.8317,6.5472,-1.3446
11,18,6303.0536,-0.0914,6647.6824,-2.1128,6785.6021,2.1006,21.7349,-1.2445,16.7697,1.7499,5.3775,1.8402
11,19,6181.1049,-0.1309,6655.1652,-2.1168,6805.0788,2.1034,24.9397,-1.0079,22.5446,1.857,1.7978,-2.0087
11,20,6022.0733,-0.1771,6690.4625,-2.1228,6824.2021,2.1108,78.6888,1.9513,50.2127,-1.3815,10.5922,1.3767
11,21,5948.2766,-0.2187,6657.3161,-2.1271,6864.7425,2.1084,13.7015,-1.0492,158.9853,1.7403,118.0566,-1.4096
11,22,6258.4819,-0.103,6682.6842,-2.1145,6778.5438,2.1059,28.7383,-1.1629,9.0096,1.9796,20.2188,1.9715
11,23,6224.6298,-0.1095,6694.4706,-2.116,6782.1507,2.1082,31.5081,2.1003,25.8888,-1.1939,1.9099,1.3627
11,24,6186.2872,-0.1218,6687.8126,-2.1173,6792.7658,2.1079,5.3175,2.101,1.356,-1.5792,0.8167,1.173
11,25,6129.7542,-0.1448,6688.5863,-2.1192,6803.8394,2.1089,5.1485,2.0848,5.537,-1.1924,1.9686,1.8114
11,26,6138.4887,-0.1421,6683.555,-2.1189,6804.0184,2.1081,6.6747,-1.1347,4.7831,1.9695,0.6011,1.7754
11,27,6143.0156,-0.1384,6682.3122,-2.119,6805.165,2.108,5.7933,2.0338,4.3408,-1.1559,0.1984,2.5539
11,28,6150.0724,-0.136,6678.1925,-2.1188,6805.9228,2.1073,2.1922,0.9887,8.1989,1.8928,10.0664,-1.3455
11,29,6129.2282,-0.1485,6673.1062,-2.1182,6805.2568,2.1064,7.3738,-1.4031,8.3116,1.7694,1.2184,1.7688
11,30,6115.8607,-0.1542,6676.2849,-2.1186,6805.7559,2.107,1.8942,1.976,9.1642,-1.3872,7.286,1.7408
11,31,6093.4267,-0.1631,6671.3905,-2.1198,6815.2157,2.1069,5.9445,-0.6845,5.2131,1.7758,7.302,-1.4159
11,32,6063.4668,-0.1735,6672.7033,-2.1201,6816.1899,2.1072,7.757,2.2266,2.0966,-1.3085,2.583,1.7162
17,0,6666.6984,-0.0006,6668.3956,-2.0944,6668.3956,2.0944,166.7283,-1.3701,20.7342,-1.3701,9.1999,1.7714
17,1,6454.3244,-0.0617,6641.985,-2.0941,6680.1142,2.0908,130.2068,-0.9367,115.5019,1.9347,32.0172,-1.2338
17,2,6289.5598,-0.0944,6713.6678,-2.0979,6666.4798,2.102,49.5248,1.9582,47.947,-1.1513,3.9132,2.2494
17,3,6240.8829,-0.1109,6729.4245,-2.0975,6656.4142,2.1039,9.3118,2.2282,12.1541,-1.3232,12.4272,1.7705
17,4,6197.0902,-0.1276,6730.0267,-2.0986,6662.7498,2.1045,6.386,-1.2974,1.7205,1.724,3.803,1.7483
17,5,6146.8947,-0.1435,6732.941,-2.1008,6673.9396,2.106,4.0971,-0.4294,13.4098,1.8377,14.1028,-1.3744
17,6,6133.4339,-0.1484,6742.0245,-2.1007,6669.1253,2.1071,5.3258,2.22,20.916,-1.3443,17.1556,1.7677
17,7,6114.0609,-0.154,6737.8872,-2.1018,6677.2335,2.1071,5.6073,-2.6975,17.52,-1.3425,25.7013,1.7196
